timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
11,main,Config,config,CONFIG_UTC,1727323865
11,main,Config,config,CONFIG_DATE,2024-09-25
11,main,Config,config,CONFIG_PROJECT,high-stakes-red-win-point
11,main,Config,config,CONFIG_TELEMETRY_GIT_HASH,501f83c12b9fa008d5d6df18fdb1593a50cfdbd6
11,main,Config,config,CONFIG_PROJECT_GIT_HASH,8d4ce9ebf91ba5fa59fbbff06e7affa2b058f6f7
11,main,Inertial,inertial,state,,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
11,main,Inertial,inertial,calibrate,
11,main,Inertial,inertial,state,,1,0,20,20,0,0,0,20,0,0,0,0,0,0,0
11,main,Gps,gps,state,,1,0,20,20,0,0,100,0,0,0,0,0,0,0,0,0,0,0
11,main,Odometry,odometry,compute_position_with_heading,,0,0,0,20,20,20,0,0
11,main,Inertial,inertial,set_heading,,20,0
11,main,Odometry,odometry,reset,,0,0,0,20,20,20,0,0
