timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
53,main,Inertial,inertial,state,,1,514,0,0,1,0,0,0,1.648,-1.709037,0.3357036,0.01940918,0.1097412,1.010986,1
54,main,Inertial,inertial,calibrate,
2155,main,Inertial,inertial,state,,1,2590,360,-2.271501e-05,0,0.8005322,0.1581708,360,0,0,0,0.01940918,0.1054688,1.01355,1
2157,main,Gps,gps,state,,1,2586,356.0381,356.0381,-654.9201,1606.592,0,0,-2.566593,0.3381706,-3.961929,-0.4577776,-1.281777,1.190222,0.05541992,0.02636719,-1.007935,1
2164,main,Odometry,odometry,compute_position_with_heading,,2605,2609,2610,170.33,145.72,0.0006828417,0,0
2166,main,Inertial,inertial,set_heading,,356.0381,0
2166,main,Odometry,odometry,reset,,2605,2609,2610,170.33,145.72,356.0381,-654.9201,1606.592
2466,t55306412,Motor,intake_1st_stage,set_velocity,,550,1
2466,t55306412,Motor,intake_2nd_stage,set_velocity,,550,1
2467,t55306412,Odometry,odometry,compute_position_with_heading,,2902,2906,2898,170.33,145.72,356.0656,-654.9201,1606.592
2474,t55306412,Odometry,odometry,compute_position_with_heading,,2902,2906,2908,170.33,145.72,356.0671,-654.9201,1606.592
2524,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2525,t55306412,PIDDriver,pid_driver,step,,0,-1000,0,-1000,-1000,0,-50,0,0
2546,t55306412,Odometry,odometry,compute_position_with_heading,,2980,2985,2977,170.33,145.72,356.0781,-654.9201,1606.592
2574,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2575,t55306412,PIDDriver,pid_driver,step,,1,-1000,0,-1000,-2000,0,-50,0,0
2602,t55306412,Odometry,odometry,compute_position_with_heading,,3020,3025,3027,170.33,145.72,356.0851,-654.9201,1606.592
2624,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2625,t55306412,PIDDriver,pid_driver,step,,2,-1000,0,-1000,-3000,0,-50,0,0
2646,t55306412,Odometry,odometry,compute_position_with_heading,,3079,3084,3076,170.33,144.93,356.1744,-654.8876,1606.112
